callsign,Column1,icao24,origin,destination,firstseen
AMX643,,ad4eb4,KLAX,SKBO,3/11/2020
SWA760,,ad0562,KLAX,KDEN,3/11/2020
AAL1012,,addb4a,KORD,KSAT,3/11/2020
AAL2138,,aa64ca,KDCA,KBOS,3/11/2020
SKW3052,,aa80eb,KORD,KIKV,3/11/2020
AAL2587,,ac91d4,KDFW,KORF,3/11/2020
JSX411,,a279c4,KPHX,KLAS,3/11/2020
DAL2356,,acd4c7,KATL,KBUF,3/11/2020
AAL1458,,a3244a,KDFW,,3/11/2020
QXE2920,,a53317,KSEA,KPDX,3/11/2020
SWA2244,,a4cc5a,KLAX,KATL,3/11/2020
UAL976,,aa56b3,KORD,KCLE,3/11/2020
NKS968,,a84dce,KORD,KBWI,3/11/2020
ASH6261,,ac03f2,KIAH,PS67,3/11/2020
AAL1560,,aa4e80,KPHX,KMSP,3/11/2020
AAL2785,,ad2862,KLAX,KLAS,3/11/2020
ENY3364,,ab1fab,KDFW,,3/11/2020
NKS1079,,a8f6ef,KATL,KFLL,3/11/2020
ENY3303,,a287a4,KDFW,,3/11/2020
PDT4741,,a89f52,KDCA,KALB,3/11/2020
ENY3827,,a1f116,KORD,3MN7,3/11/2020
LOF4624,,a0a98a,KORD,KSDF,3/11/2020
ENY3588,,aced1c,KDFW,,3/11/2020
AAL354,,ac8577,KLAX,KDFW,3/11/2020
SKW5389,,a06435,KPHX,KLAX,3/11/2020
AAL2506,,a356f6,KORD,KPHL,3/11/2020
ASH5830,,a24b0a,KDFW,KHOU,3/11/2020
DAL2015,,ad1fcd,KATL,,3/11/2020
UAL1292,,aa7426,KORD,KSFO,3/11/2020
ENY3875,,a8bf6e,KDFW,KCRP,3/11/2020
IBE6170,,34510a,KLAX,LEMD,3/11/2020
SKW3168,,aa10ba,KDFW,,3/11/2020
ASH5737,,acd935,KPHX,KAVQ,3/11/2020
SKW3121,,ac89a5,KDFW,,3/11/2020
UAL2346,,a49441,KORD,FL57,3/11/2020
UAL670,,a3eeb0,KORD,KBOS,3/11/2020
BAW23T,,406f7b,KATL,EGLL,3/11/2020
RPA3709,,a895b4,KORD,KCMH,3/11/2020
RPA3592,,abca53,KORD,,3/11/2020
ENY3735,,acf1a3,KORD,7MI3,3/11/2020
CPZ6073,,a1ac11,KLAX,KSAN,3/11/2020
UAL2129,,a41e74,KPHX,KSFO,3/11/2020
ENY3826,,ab6af2,KDFW,,3/11/2020
DAL1976,,ac9e69,KATL,CYYZ,3/11/2020
AWI3839,,a4da2b,KORD,KDAY,3/11/2020
SWA2928,,ab5e9b,KPHX,KCCB,3/11/2020
ASQ4166,,a0a9f8,KORD,0VA5,3/11/2020
UAL1218,,a923a7,KORD,KIAH,3/11/2020
BTQ438,,a5d197,KATL,K9A4,3/11/2020
AAL1387,,ad3997,KORD,KFTG,3/11/2020
ASH5772,,ac85fc,KPHX,06IA,3/11/2020
ENY3982,,aaf0be,KDFW,18TE,3/11/2020
SWA4775,,a9d052,KATL,KDAL,3/11/2020
ENY4124,,ab8395,KDFW,0NE6,3/11/2020
AAL2315,,a89086,KPHX,KDEN,3/11/2020
GJS4537,,a6e767,KORD,,3/11/2020
UAL2088,,a3b268,KORD,KOMA,3/11/2020
JIA5087,,a639f5,KDCA,K2R2,3/11/2020
SWA2607,,a7506a,KPHX,KSAN,3/11/2020
EDV4825,,aca02f,KATL,,3/11/2020
UAL1828,,aaf9ea,KORD,KEWR,3/11/2020
SKW3248,,aa5d23,KDFW,KHRU,3/11/2020
FDX1205,,a49227,KORD,,3/11/2020
UAL2000,,a9d5e4,KORD,KIAD,3/11/2020
DAL2612,,a42020,KATL,KDCA,3/11/2020
ENY3321,,aaf475,KDFW,,3/11/2020
UAL1844,,aa2bc4,KIAH,KSFO,3/11/2020
AAL2776,,a08efd,KLAX,KORD,3/11/2020
FDX1147,,ad3c96,KATL,KAFW,3/11/2020
ENY4217,,a7f631,KORD,,3/11/2020
NKS903,,a658de,KORD,KDFW,3/11/2020
UPS861,,a0a480,KPHX,KCCB,3/11/2020
UPS765,,a2a84c,KDFW,KSDF,3/11/2020
UAL391,,a562aa,KORD,CYYZ,3/11/2020
FDX1026,,a0e4b2,KBOS,KEWR,3/11/2020
JIA5669,,a1d890,KDCA,,3/11/2020
ENY3561,,a2a1a5,KORD,,3/11/2020
DAL941,,ac6364,KATL,KGYH,3/11/2020
AAL945,,aaffa2,KDFW,,3/11/2020
UAL1829,,ab1644,KORD,,3/11/2020
AAL619,,aaf83c,KLAX,KSEA,3/11/2020
UAL5,,a2cb32,KIAH,EGLL,3/11/2020
DAL2306,,adddda,KATL,KDAY,3/11/2020
SKW5590,,ad2160,KORD,4IL8,3/11/2020
JBU1427,,a20d01,KBOS,KBWI,3/11/2020
SKW3827,,a30246,KLAX,KSAN,3/11/2020
AAL1394,,ad5d5f,KDFW,KLAX,3/11/2020
ATN3717,,a3f00a,KPHX,KTPA,3/11/2020
RPA3599,,aa1c45,KORD,PN62,3/11/2020
EDV4950,,a21142,KATL,,3/11/2020
UAL2048,,a48dea,KLAX,KLAS,3/11/2020
SKW5689,,ac9240,KORD,,3/11/2020
JIA5539,,a6c365,KDCA,,3/11/2020
AAL2814,,ad35e0,KDFW,KEWR,3/11/2020
FDX1221,,a057eb,KATL,,3/11/2020
DAL1280,,a3d890,KDTW,KPVD,3/11/2020
UAL1717,,aa7e7a,KORD,KROC,3/11/2020
DAL1836,,abfe1c,KLAX,KSEA,3/11/2020
DAL2126,,a8def1,KATL,KFLL,3/11/2020
UAL2263,,aaa593,KSFO,KLAX,3/11/2020
AAL1850,,ad5436,KDCA,KRDU,3/11/2020
ASH5851,,acf50b,KPHX,,3/11/2020
UAL2029,,a54c60,KORD,KDCA,3/11/2020
GJS4512,,a6837d,KORD,8IN9,3/11/2020
AAL1632,,a193d8,KDFW,KPHX,3/11/2020
SWA984,,aaa224,KATL,KBWI,3/11/2020
UPS903,,a4359b,KLAX,KSDF,3/11/2020
FFT2942,,a417fe,KPHX,KU42,3/11/2020
JIA5557,,a77721,KDCA,KPVD,3/11/2020
DAL2491,,acf497,KATL,KSDF,3/11/2020
AAL2228,,adc2a7,KORD,KAVQ,3/11/2020
CPZ5685,,a81a3e,KPHX,KLAX,3/11/2020
DAL2415,,ab678e,KATL,KEWR,3/11/2020
UAL640,,aa56b6,KORD,KPHL,3/11/2020
JIA5600,,a1b4c8,KDCA,KSYR,3/11/2020
ASH9812,,ad40d6,KDFW,KPHX,3/11/2020
AAL691,,ad63a1,KPHX,KAUS,3/11/2020
GJS4553,,a63e46,KORD,KGRB,3/11/2020
ASA1636,,abaceb,KSEA,KLAS,3/11/2020
SKW3172,,aa75c6,KORD,MO88,3/11/2020
RPA4615,,a4f05d,KDCA,,3/11/2020
ASQ4226,,a7f804,KORD,35MI,3/11/2020
SKW5777,,a5c8bb,KIAH,KTUL,3/11/2020
ASA617,,a331f6,KPHX,KSEA,3/11/2020
SKW4029,,a26801,KLAX,KOMA,3/11/2020
UAL1671,,aaeb0e,KORD,KMCI,3/11/2020
ASA45,,a87428,PANC,,3/11/2020
ASA97,,a54aae,KSEA,PANC,3/11/2020
AAL2465,,ad4fe1,KORD,KLAS,3/11/2020
ASH5710,,ad3d1f,KDFW,KVPS,3/11/2020
DAL2229,,acfc05,KATL,KTYS,3/11/2020
QXE2503,,a85ce8,KSEA,35OR,3/11/2020
UAL385,,a8d4cc,KIAH,KSFO,3/11/2020
PDT4727,,a8741c,KDCA,KROC,3/11/2020
AAL2806,,acc31a,KDFW,KMSP,3/11/2020
DAL2291,,a8c724,KATL,KRSW,3/11/2020
SWA2587,,abc12a,KPHX,KDAL,3/11/2020
DAL1130,,a6e4e4,KATL,KMSP,3/11/2020
DAL2993,,ab313c,KATL,KTPA,3/11/2020
BTQ814,,a8ddb4,KPHX,58AZ,3/11/2020
ASQ4255,,a06942,KIAH,,3/11/2020
SKW4260,,acbea2,KDTW,KCZG,3/11/2020
DAL1259,,a335f6,KATL,,3/11/2020
SWA3772,,a5d965,KPHX,KDEN,3/11/2020
ASQ4390,,a11689,KIAH,,3/11/2020
EDV4800,,a2af3e,KATL,,3/11/2020
SKW5184,,ac1de6,KORD,KDEC,3/11/2020
AAL2332,,acca88,KDFW,KBNA,3/11/2020
DAL2307,,acc239,KATL,KOMA,3/11/2020
ASH6243,,ac047d,KIAH,,3/11/2020
DAL2300,,a7133f,KATL,KBOS,3/11/2020
RZO220,,495267,KBOS,LPPD,3/11/2020
FDX1602,,a07f6a,KATL,20II,3/11/2020
AAL650,,a15516,KLAX,KPHX,3/11/2020
UPS893,,a4d5f0,KPHX,KDFW,3/11/2020
JIA5093,,a99b1b,KDCA,,3/11/2020
BAW48Q,,4005bb,KSEA,EGLL,3/11/2020
DAL1729,,a449af,KLAX,KLAS,3/11/2020
AAL1797,,a15703,KDFW,KLAS,3/11/2020
DAL2710,,ac8217,KATL,KSRQ,3/11/2020
UAL1186,,a76f67,KORD,KLAX,3/11/2020
NKS421,,a7db08,KBOS,KRDU,3/11/2020
UAL1234,,a94ae5,KIAH,KAUS,3/11/2020
CPZ6084,,a1c229,KLAX,CYVR,3/11/2020
EDV5407,,abf32b,KATL,KAVL,3/11/2020
DAL2361,,aba7b0,KATL,VA80,3/11/2020
DAL1527,,a3e5fa,KDTW,KBUF,3/11/2020
SKW5650,,a0a80e,KIAH,,3/11/2020
UAL104,,a254d6,KSFO,VIDP,3/11/2020
RPA4489,,a07fa6,KDCA,VT01,3/11/2020
UAL1816,,a9d59a,KORD,KEWR,3/11/2020
SKW5924,,a05cc7,KLAX,KSAT,3/11/2020
AWI3927,,a4ce25,KORD,,3/11/2020
SKW3851,,a52c31,KATL,9NC6,3/11/2020
UAL1428,,ac5d61,KIAH,KMFE,3/11/2020
DAL2985,,a448fc,KSEA,KDEN,3/11/2020
JZA843,,c01a52,KSFO,CYVR,3/11/2020
DAL2902,,a4414a,KATL,4KY7,3/11/2020
BAW80G,,40621d,KBOS,EGLL,3/11/2020
SKW5704,,a02413,KLAX,KU42,3/11/2020
UAL794,,a46d8f,KORD,KMSN,3/11/2020
ASH6368,,ac2bb9,KIAH,KCCB,3/11/2020
EDV5189,,a36fa4,KATL,4LA8,3/11/2020
ASA1150,,a2fcf2,KSEA,KBUR,3/11/2020
FDX1650,,a870e2,KLAX,6IN6,3/11/2020
EIN124,,4ca068,KORD,EIDW,3/11/2020
ASQ4290,,a041cb,KIAH,79TX,3/11/2020
DAL2646,,ad87b2,KATL,KCLE,3/11/2020
UAL1775,,ac4ace,KSEA,KSFO,3/11/2020
SKW5378,,a89451,KIAH,,3/11/2020
RPA3490,,aa127e,KIAH,,3/11/2020
DAL3122,,ac6f7c,KATL,KPLR,3/11/2020
SKW5891,,a0af7c,KORD,KCLT,3/11/2020
AAL108,,a9b275,KLAX,EGLL,3/11/2020
RPA3525,,abbf2e,KIAH,KHRL,3/11/2020
ENY3337,,a27a26,KORD,KOMA,3/11/2020
SWA2662,,a9e8f7,KPHX,KLAX,3/11/2020
AAL78,,aa57df,KDFW,EGLL,3/11/2020
ASQ4320,,a204ea,KIAH,XA32,3/11/2020
ASQ4092,,a7fbbb,KORD,KGRR,3/11/2020
QXE2061,,a8758b,KSEA,KPDX,3/11/2020
ASH6314,,ac53a0,KIAH,,3/11/2020
DAL2095,,accd69,KATL,KORF,3/11/2020
SWA2013,,abe892,KPHX,KOAK,3/11/2020
BAW280,,4006b3,KLAX,EGLL,3/11/2020
FDX1201,,ac3fc5,KDFW,KUTA,3/11/2020
SKW3632,,a2f111,KSEA,KSJC,3/11/2020
VOI915,,0d0b10,KLAX,,3/11/2020
UAL101,,a2a38e,KIAH,YSSY,3/11/2020
EDV5447,,a38237,KATL,KDNN,3/11/2020
DAL813,,aafc36,KATL,KPHL,3/11/2020
JIA5428,,a1cd6b,KDCA,KHFD,3/11/2020
FDX1678,,a03f48,KPHX,6IN6,3/11/2020
UAL1250,,a16adc,KORD,KTNU,3/11/2020
DAL1911,,a399de,KATL,KDFW,3/11/2020
UAL283,,a8d489,KLAX,KSFO,3/11/2020
ASA1940,,a5a888,KSFO,KLAX,3/11/2020
DAL1201,,adecfa,KATL,KIAD,3/11/2020
DAL1736,,ac9709,KATL,KCMH,3/11/2020
ASQ4082,,a041a9,KIAH,24FL,3/11/2020
ASH5715,,a23c2e,KDFW,KTYS,3/11/2020
RPA4539,,a075df,KDCA,KAGC,3/11/2020
DAL1837,,a388a9,KATL,KAUS,3/11/2020
ASH6309,,ac045e,KIAH,,3/11/2020
DAL2587,,ada16f,KATL,KDAB,3/11/2020
FDX1234,,a83477,KLAX,4MS7,3/11/2020
AAL285,,ab0971,KPHX,KABQ,3/11/2020
AAL2720,,add66d,KDFW,KMIA,3/11/2020
ASA518,,a41d04,KSEA,KSNA,3/11/2020
UAL2183,,abb7f7,KORD,,3/11/2020
DAL1426,,a35605,KATL,KSTL,3/11/2020
DAL2681,,a3ff26,KATL,KRDU,3/11/2020
ENY4071,,a21839,KDFW,,3/11/2020
SWA2206,,a5d5ae,KSEA,KPHX,3/11/2020
DAL755,,a339ad,KATL,KVPS,3/11/2020
ASA1910,,ab9091,KSFO,KLAS,3/11/2020
DAL1075,,a7e152,KATL,AL72,3/11/2020
UAL1537,,aa2bc5,KORD,60CO,3/11/2020
UAL1868,,a94b6b,KORD,,3/11/2020
UAL766,,a94b02,KSFO,KPDX,3/11/2020
NKS816,,acb599,KLAX,KMCI,3/11/2020
DAL2448,,ade58c,KATL,,3/11/2020
JBU845,,a22ab9,KBOS,KSYR,3/11/2020
UAL238,,a91535,KORD,KMSP,3/11/2020
SKW2996,,a9f6b9,KLAX,,3/11/2020
EDV5001,,a130cb,KATL,,3/11/2020
SWA2727,,abc80c,KPHX,KMDW,3/11/2020
QXE2389,,a55aed,KSEA,KSFF,3/11/2020
UAL1854,,a41e29,KIAH,KORD,3/11/2020
AWI4863,,a5affa,KORD,KMKE,3/11/2020
CPZ6042,,a19aaa,KLAX,,3/11/2020
ASA357,,a2ebbd,KSFO,KSEA,3/11/2020
DAL2585,,ad3870,KATL,KCLT,3/11/2020
UPS1307,,a3778e,KATL,KPHL,3/11/2020
DAL2278,,ade8ff,KATL,,3/11/2020
ASA720,,a37986,KSEA,,3/11/2020
UAL1813,,aa56f8,KIAH,KLAX,3/11/2020
FDX1609,,a0b97c,KDFW,6IN6,3/11/2020
AAL2484,,a4c2f8,KLAX,KDFW,3/11/2020
AAL1435,,ad4390,KDFW,KAUS,3/11/2020
NKS362,,a8c094,KIAH,KATL,3/11/2020
QXE2948,,a55ea4,KSEA,MT54,3/11/2020
SKW5493,,ace011,KSFO,CYYC,3/11/2020
DAL2008,,a44570,KATL,KMIA,3/11/2020
BTQ466,,ab8941,KIAH,TS96,3/11/2020
UPS607,,a5d1c6,KORD,KDFW,3/11/2020
ASA349,,a86e85,KLAX,KSEA,3/11/2020
ENY3606,,a258b7,KDFW,4IA8,3/11/2020
DAL1720,,a8f9c6,KATL,KMCI,3/11/2020
SWA1431,,aabd61,KATL,KIAD,3/11/2020
UAL1670,,a92362,KSFO,,3/11/2020
ASH5821,,ac8d6a,KDFW,,3/11/2020
SWA1124,,a2195d,KPHX,KMCI,3/11/2020
DAL1072,,a49d16,KATL,PS67,3/11/2020
DAL2679,,aaed5a,KATL,KBWI,3/11/2020
CKS405,,a2dd2a,KSFO,KCVG,3/11/2020
SWA1329,,aa97b8,KSFO,KLAX,3/11/2020
UAL1842,,aa2ba2,KIAH,KLAX,3/11/2020
AAL1771,,ada336,KDFW,KLAS,3/11/2020
UAL926,,a1cac9,KSFO,EDDF,3/11/2020
ASA544,,ab77ee,KSEA,KSMF,3/11/2020
SWA159,,ad50a9,KATL,KRDU,3/11/2020
VIV515,,0d0b3e,KLAX,,3/11/2020
SWA1295,,a25d36,KATL,KMCI,3/11/2020
SWA1704,,aa7ac8,KSEA,KOAK,3/11/2020
SKW5442,,ac219d,KSFO,KPSP,3/11/2020
UPS767,,a3026f,KDFW,KSDF,3/11/2020
ASQ4423,,a0698b,KIAH,3TE0,3/11/2020
ASH5996,,ac7720,KDFW,,3/11/2020
UAL938,,a8cc46,KORD,EGLL,3/11/2020
DAL2087,,acf0e0,KATL,,3/11/2020
DAL1585,,a93631,KATL,KX04,3/11/2020
AAL1713,,a325fd,KLAX,KDEN,3/11/2020
SWA1318,,abb5bf,KSEA,60CO,3/11/2020
DAL2226,,ab83e8,KLAX,KSFO,3/11/2020
UAL668,,aafda1,KIAH,KSAT,3/11/2020
DAL1772,,a32e86,KATL,KDTW,3/11/2020
DAL32,,ab4fae,KATL,EGLL,3/11/2020
ASA636,,a326d1,KSEA,KPHX,3/11/2020
ASH6215,,ab3ee2,KIAH,KAVQ,3/11/2020
DAL2545,,acdbf4,KATL,KPNS,3/11/2020
UPS857,,a0e600,KPHX,KSDF,3/11/2020
ASH6207,,abb5a5,KIAH,KSLC,3/11/2020
DAL2729,,ac9ab2,KATL,36NC,3/11/2020
SKW5524,,ac7e80,KSFO,KSMF,3/11/2020
SKW3989,,a82903,KLAX,4AZ0,3/11/2020
ASH6120,,ac2bb7,KIAH,KAUS,3/11/2020
FDX1606,,a13767,KORD,05IN,3/11/2020
THY10,,4bb144,KLAX,,3/11/2020
AAL348,,adea26,KDFW,KSNA,3/11/2020
RVF880,,ac4970,PANC,98AK,3/11/2020
ASA1801,,a2a686,KLAX,KPDX,3/11/2020
QTR744,,06a2b4,KBOS,OTHH,3/11/2020
UPS1301,,a129d9,KATL,KDFW,3/11/2020
SKW5614,,a0f355,KLAX,,3/11/2020
FDX1299,,a0e0fb,KIAH,KUTA,3/11/2020
ABX903,,a9f2a0,KSEA,71KY,3/11/2020
SKW3088,,aa55b5,KORD,KRNP,3/11/2020
SWA1409,,a600e4,KPHX,KSJC,3/11/2020
EDV5118,,a482fc,KATL,,3/11/2020
UAL1037,,a8d4b0,KIAH,,3/11/2020
NKS868,,a91ab7,KLAX,KDFW,3/11/2020
AAL1565,,acb953,KDFW,KSAT,3/11/2020
DAL716,,a438c3,KATL,KIAH,3/11/2020
ENY3408,,a26f01,KORD,KCLE,3/11/2020
WJA1699,,c03f02,KLAX,CYVR,3/11/2020
SKW2991,,aa31ed,KORD,KSDF,3/11/2020
DAL853,,ad7a34,KATL,KECP,3/11/2020
DAL2477,,a44d62,KSEA,KPHX,3/11/2020
SKW3046,,a9cca5,KLAX,KAVQ,3/11/2020
AAL2020,,acfd2c,KDFW,KLAS,3/11/2020
AAL2226,,a71efa,KORD,KCLT,3/11/2020
DAL1059,,ab6b45,KATL,05IN,3/11/2020
SKW3238,,a9bf27,KLAX,,3/11/2020
SWA4116,,a29eb6,KATL,XS89,3/11/2020
SKW3083,,a97797,KORD,,3/11/2020
SKW3060,,a7f40f,KORD,05IN,3/11/2020
THY34,,4ba946,KIAH,,3/11/2020
DAL769,,ac8d30,KATL,KMKE,3/11/2020
DAL2940,,ab400f,KLAX,KSLC,3/11/2020
SWA4047,,ad12e0,KLAX,KHOU,3/11/2020
JIA5467,,a668e2,KDCA,KBUF,3/11/2020
AAL699,,aa55ee,KPHX,04WA,3/11/2020
SKW3198,,a9f302,KORD,KGRB,3/11/2020
SKW2961,,a988cc,KORD,KBNA,3/11/2020
SKW5770,,a5e2bc,KLAX,35OR,3/11/2020
SKW3703,,a305fd,KLAX,KABQ,3/11/2020
AAL634,,ab0361,KPHX,KCCB,3/11/2020
ASH6159,,ac2bf8,KIAH,,3/11/2020
DAL1443,,a37eff,KLAX,KDEN,3/11/2020
UPS609,,a09702,KORD,KPHL,3/11/2020
AAL1884,,a71b43,KORD,KPHX,3/11/2020
SWA2146,,a2a26d,KATL,KBNA,3/11/2020
UAL1242,,a2b810,KIAH,KDFW,3/11/2020
NKS199,,ace0cf,KIAH,KLAS,3/11/2020
QXE2867,,a871d4,KLAX,KPAE,3/11/2020
ASA448,,a81f87,KSEA,KLAX,3/11/2020
ASH6145,,abdcfd,KIAH,,3/11/2020
SWA2937,,ad5e27,KATL,II09,3/11/2020
AAL892,,aaed17,KLAX,KSFO,3/11/2020
ENY3329,,a2ab6c,KORD,KCMH,3/11/2020
SWA1875,,abc07b,KLAX,KSMF,3/11/2020
SKW5720,,a03cb6,KSFO,KBOI,3/11/2020
UAL1963,,a4fd62,KIAH,KDEN,3/11/2020
AAL2738,,ad0d35,KORD,KDFW,3/11/2020
SWA632,,aa77c0,KATL,,3/11/2020
ASH5837,,acd57e,KPHX,KMRY,3/11/2020
FDX1617,,ac0d21,KIAH,6IN6,3/11/2020
JIA5613,,a223d7,KDCA,KCLE,3/11/2020
SWA2833,,a742ec,KATL,KGYH,3/11/2020
DAL1832,,a486cc,KSFO,KSEA,3/11/2020
UPS853,,a0afa5,KPHX,4IL3,3/11/2020
CKS403,,aa4932,KLAX,KCVG,3/11/2020
SWA3782,,aaa668,KATL,KAGC,3/11/2020
DAL1081,,ab2b23,KATL,,3/11/2020
NKS619,,a67538,KIAH,KSAN,3/11/2020
AAL2611,,ada64d,KORD,KLAX,3/11/2020
AAL9675,,ac7256,KORD,KDFW,3/11/2020
SKW3288,,aa51fe,KORD,KMSN,3/11/2020
DAL2357,,a426a5,KATL,KORD,3/11/2020
AAL1992,,a88ccf,KPHX,KBOI,3/11/2020
UPS775,,a504dd,KIAH,KDFW,3/11/2020
SKW2950,,aa4e47,KPHX,KOAK,3/11/2020
SWA1348,,aa9f3f,KSFO,KSAN,3/11/2020
SWA4170,,a528d6,KATL,KCMH,3/11/2020
ASH5949,,ace6b3,KDFW,,3/11/2020
UAE238,,89610a,KBOS,OMDB,3/11/2020
UPS1303,,a25d05,KATL,KSDF,3/11/2020
UPS753,,a2cfcb,KDFW,KRFD,3/11/2020
UAL1931,,a553ce,KSFO,KSNA,3/11/2020
FDX1124,,a92b38,KATL,KAFW,3/11/2020
UAL847,,a8ac35,KIAH,,3/11/2020
GTI188,,a88d62,KBOS,KCVG,3/11/2020
FDX1048,,a9d6b1,KATL,36NC,3/11/2020
SWA4176,,a62fd1,KLAX,KSTL,3/11/2020
AAL867,,a89bab,KPHX,,3/11/2020
ATN3721,,a01724,KSEA,KAFW,3/11/2020
ASA147,,a80162,PANC,,3/11/2020
SKW3085,,aa1e38,KPHX,,3/11/2020
ENY3921,,a2ecec,KORD,KGRR,3/11/2020
SWA1463,,aab39a,KSFO,KPHX,3/11/2020
IBE2626,,345319,KBOS,LEBL,3/11/2020
AAL267,,abea11,KDFW,KTUL,3/11/2020
UPS771,,a2fb01,KIAH,KSDF,3/11/2020
UPS613,,a3a67b,KORD,07KY,3/11/2020
KLM168,,4851ad,KATL,EHAM,3/11/2020
AAL597,,acd64b,KPHX,KSFO,3/11/2020
DAL953,,acf894,KATL,,3/11/2020
SWA2544,,a20a81,KLAX,,3/11/2020
JBU923,,a776b2,KBOS,KBOS,3/11/2020
ASH5846,,acc61e,KPHX,KMSN,3/11/2020
CPZ6066,,a1b4ab,KLAX,KSMF,3/11/2020
SKW5548,,a1e60e,KLAX,,3/11/2020
AAL2177,,acf492,KDFW,KMCI,3/11/2020
FDX1603,,a0f99e,KATL,89IN,3/11/2020
SKW3157,,aa3839,KPHX,,3/11/2020
SWA683,,aa9b89,KLAX,KMDW,3/11/2020
ASH6271,,abb534,KIAH,KRDU,3/11/2020
FDX1263,,a0c0ea,KATL,,3/11/2020
ASA1939,,a70aa1,KSFO,KSEA,3/11/2020
SWA1908,,ad493b,KPHX,KSEA,3/11/2020
SWA2650,,aa9723,KSFO,KBUR,3/11/2020
UAL845,,a2007c,KORD,SBGR,3/11/2020
SKW5471,,aaa4b3,KLAX,KSBP,3/11/2020
QXE2910,,a53725,KSEA,KBOI,3/11/2020
ENY3384,,a25c6e,KDFW,KXNA,3/11/2020
DAL2453,,ac57f9,KATL,,3/11/2020
ASH5874,,ad4bfb,KDFW,,3/11/2020
SWA4085,,a61987,KPHX,IN88,3/11/2020
ASA1933,,a420bb,KLAX,KSFO,3/11/2020
ASA99,,a81dbc,KSEA,PANC,3/11/2020
FDX1105,,a04a6d,KIAH,KAFW,3/11/2020
AAL2790,,ab7627,KDFW,KIAH,3/11/2020
UAL460,,a3ef7e,KSFO,CYVR,3/11/2020
ASH5833,,a23fe5,KPHX,,3/11/2020
JZA100,,c055cd,KSEA,CYVR,3/11/2020
ENY3737,,acd0c2,KORD,2IS9,3/11/2020
AAL84,,ad9003,KDFW,KLAX,3/11/2020
SKW3173,,aa4200,KDFW,,3/11/2020
SWA636,,abd155,KPHX,KMDW,3/11/2020
AAL2734,,ad20f4,KDFW,,3/11/2020
FDX1837,,a0fd55,KPHX,KOAK,3/11/2020
FDX1381,,a9be0e,KLAX,14AR,3/11/2020
ASH5979,,ad1957,KDFW,,3/11/2020
ENY3573,,a243cb,KDFW,79TX,3/11/2020
AAL456,,ad727d,KDFW,KSMF,3/11/2020
FDX1100,,a80cf8,KLAX,KAFW,3/11/2020
ENY3541,,a8ec14,KORD,KCWA,3/11/2020
AAL2637,,a8bf73,KPHX,KSNA,3/11/2020
DAL147,,ab5975,KATL,,3/11/2020
ASH5762,,ad0822,KPHX,,3/11/2020
SKW2964,,aa3bf0,KDFW,,3/11/2020
SWA1741,,acba1b,KSEA,KSJC,3/11/2020
VOZ24,,7c6c70,KLAX,YMML,3/11/2020
AAL1744,,ace96c,KDFW,KPHX,3/11/2020
DLH4C,,3c6702,KORD,EDDM,3/11/2020
UPS793,,a0abee,KDFW,07KY,3/11/2020
ATN3728,,aa493e,KPHX,KABE,3/11/2020
UAL819,,aa6b9f,KIAH,SAEZ,3/11/2020
JBU834,,add376,KSFO,KBOS,3/11/2020
AAL2347,,acae2e,KDFW,KCOS,3/11/2020
SKW3320,,a4c0db,KSFO,KSNA,3/11/2020
ASA355,,a5521c,KLAX,KSEA,3/11/2020
SKW3245,,aa2a7f,KDFW,,3/11/2020
AAL1471,,a101c3,KSEA,KMIA,3/11/2020
EDV4801,,ac53a4,KATL,,3/11/2020
UPS849,,a40e1c,KPHX,KCCB,3/11/2020
AAL909,,a1333b,KDFW,SPJC,3/11/2020
QXE2063,,a57390,KSEA,KPDX,3/11/2020
AAL577,,a0a7a0,KDFW,KDEN,3/11/2020
AAL559,,a10d82,KPHX,KSAN,3/11/2020
EDV5077,,a92ea0,KATL,,3/11/2020
SKW2986,,aa6aa1,KDFW,75TE,3/11/2020
ABX120,,a1db3a,KIAH,71KY,3/11/2020
ENY4089,,a2d6a2,KDFW,,3/11/2020
SKW3333,,a1460a,KLAX,KSFF,3/11/2020
SKW3557,,a51745,KATL,,3/11/2020
SKW5039,,a5add3,KLAX,KPRC,3/11/2020
AAL820,,ab525f,KPHX,KLAX,3/11/2020
FDX1601,,a0996b,KDFW,6IN6,3/11/2020
JBU1224,,ace063,KLAX,KJFK,3/11/2020
AAL446,,a762d3,KDFW,KSFO,3/11/2020
SWA2046,,abe147,KPHX,KSTL,3/11/2020
DAL815,,a93d9f,KATL,6FD6,3/11/2020
DAL694,,a70f88,KATL,,3/11/2020
ATN1817,,a6b5e7,KSEA,KLAX,3/11/2020
AAL1618,,aa35e1,KLAX,KPHX,3/11/2020
SKW3067,,a99f16,KPHX,KSBA,3/11/2020
CKS102,,aa4ce9,KDFW,KCVG,3/11/2020
ENY3715,,a7dd8e,KDFW,,3/11/2020
SWA1078,,a2e646,KLAX,KLAS,3/11/2020
UAL1805,,aa4c42,KIAH,KIAH,3/11/2020
SWA2566,,abeb31,KPHX,KMWC,3/11/2020
SWA563,,abb172,KLAX,KHOU,3/11/2020
DAL2803,,a3d122,KSFO,KLAX,3/11/2020
ASH5897,,a390e3,KPHX,,3/11/2020
AAL2863,,a13541,KDFW,,3/11/2020
AAL2281,,acee50,KDFW,KSAT,3/11/2020
