callsign,Column1,icao24,origin,destination,firstseen
DAL1019,,ac4cd4,KATL,KORD,5/5/2020
JBU424,,adb35c,KLAX,KJFK,5/5/2020
ASA64,,a80c87,PANC,KSEA,5/5/2020
AAL2630,,ad5fea,KIAH,KDFW,5/5/2020
SKW5601,,a0abc5,KDFW,KORD,5/5/2020
QXE2138,,a85931,KLAX,KSEA,5/5/2020
AAL582,,adacfd,KLAX,KDFW,5/5/2020
AAL706,,a0d19e,KDFW,KDEN,5/5/2020
ASA716,,a5a888,KSEA,KDFW,5/5/2020
DAL9757,,a9729e,KATL,KORD,5/5/2020
AAR2423,,71bc21,KORD,KDFW,5/5/2020
EDV4666,,accb65,KDTW,KPHL,5/5/2020
RPA3562,,a9b85b,KATL,KORD,5/5/2020
CAL5232,,89911e,PANC,KORD,5/5/2020
AAL2391,,a78e09,KORD,KPHL,5/5/2020
ASA426,,accee2,KSEA,KJFK,5/5/2020
AAL808,,ade18c,KDFW,KPHL,5/5/2020
NKS736,,a6b1a3,KLAX,KORD,5/5/2020
AAL937,,adc531,KDCA,KDFW,5/5/2020
UPS2978,,a3fce7,KDFW,KPDX,5/5/2020
SWA197,,abb54f,KPHX,KLAS,5/5/2020
SKW5447,,a1a63d,KDTW,KORD,5/5/2020
JBU488,,ad7e6f,KLAX,KBOS,5/5/2020
QXE2270,,a83920,KSFO,KSEA,5/5/2020
UAL2493,,ab942f,KSEA,KDEN,5/5/2020
AAL1630,,a0bcb2,KATL,KDFW,5/5/2020
QXE2811,,a4b583,KSEA,KPDX,5/5/2020
UPS2954,,a4281d,KDFW,KSJC,5/5/2020
SWA1152,,abb5bf,KATL,KLAS,5/5/2020
SWA667,,abc035,KBOS,KDEN,5/5/2020
AAL1907,,a3244f,KORD,KDFW,5/5/2020
DAL351,,a3c9a1,KLAX,KSFO,5/5/2020
SWA4405,,abd155,KSEA,KDEN,5/5/2020
SWA1734,,a50064,KPHX,KSJC,5/5/2020
NKS2971,,acd961,KLAX,KDFW,5/5/2020
AAL2755,,a1515b,KSEA,KDFW,5/5/2020
RPA5674,,a1c57e,KBOS,KJFK,5/5/2020
AAL883,,a14da8,KPHX,KORD,5/5/2020
SKW3440,,a1878a,KSFO,KLAS,5/5/2020
NKS297,,a64294,KDTW,KLAS,5/5/2020
GTI7134,,a4c02d,PANC,KORD,5/5/2020
UAL256,,ab6542,KLAX,KDEN,5/5/2020
JBU2800,,adc238,KLAX,KFLL,5/5/2020
UAL2318,,a5adf1,KPHX,KDEN,5/5/2020
SWA1826,,abc3ec,KLAX,KSFO,5/5/2020
AAL2543,,adc8e7,KLAX,KDFW,5/5/2020
SKW5373,,a0e220,KSEA,KSFO,5/5/2020
SKW3623,,a2e9a3,KLAX,KLAS,5/5/2020
ASH5883,,ad40d6,KDFW,KSDF,5/5/2020
DAL887,,a44502,KATL,KPDX,5/5/2020
DAL1135,,a120fe,KATL,KJFK,5/5/2020
DAL779,,a4463e,KATL,KSEA,5/5/2020
SWA1312,,a5ee51,KLAX,KLAS,5/5/2020
SKW5282,,a0c20f,KLAX,KSFO,5/5/2020
DAL1608,,acdfab,KATL,KORD,5/5/2020
SKW5318,,a81bcc,KPHX,KSFO,5/5/2020
CKS919,,a98edc,PANC,KORD,5/5/2020
QXE2197,,a8758b,KPHX,KPDX,5/5/2020
DAL426,,a8e262,KATL,KFLL,5/5/2020
SWA2093,,aaa5ff,KSEA,KLAS,5/5/2020
AAL2334,,ac1547,KDFW,KPHL,5/5/2020
AAL1576,,adeca5,KDFW,KFLL,5/5/2020
AAL1859,,a6c4d7,KSFO,KDFW,5/5/2020
SWA2259,,a5dd1c,KLAX,KSJC,5/5/2020
QXE2547,,a54fc8,KSEA,KPDX,5/5/2020
DAL1092,,acc9b2,KDTW,KSEA,5/5/2020
UAL2856,,a2a3b5,KSFO,KORD,5/5/2020
DAL1262,,a3f120,KPHX,KSEA,5/5/2020
SWA393,,a4c4ec,KPHX,KLAS,5/5/2020
UPS67,,a2a84c,PANC,KSDF,5/5/2020
AAL401,,ad90a3,KLAX,KORD,5/5/2020
UPS127,,a32ffe,PANC,KSDF,5/5/2020
AAR587,,71bc19,PANC,KJFK,5/5/2020
AAL139,,acaec8,KSFO,KSFO,5/5/2020
AAL187,,a4acae,KLAX,KPHL,5/5/2020
KAL261,,71be23,PANC,KORD,5/5/2020
UPS99,,a7ea7e,PANC,KSDF,5/5/2020
QXE2165,,a822d6,KPHX,KSEA,5/5/2020
AAL1830,,a3cd7d,KDFW,KLAS,5/5/2020
AAL242,,adb29f,KATL,KDFW,5/5/2020
RPA3600,,a851db,KORD,KSDF,5/5/2020
UPS63,,a782dd,PANC,KSDF,5/5/2020
AAL496,,ab0d15,KORD,KDFW,5/5/2020
ASA1205,,a35975,KSEA,KPDX,5/5/2020
AAL2288,,ade543,KDCA,KDFW,5/5/2020
UAL1400,,ab97e6,KORD,KDFW,5/5/2020
RPA3426,,aa127e,KORD,KBOS,5/5/2020
UAL257,,a2a2e6,KORD,KSFO,5/5/2020
UPS61,,a80a8f,PANC,KSDF,5/5/2020
GTI2428,,a5fc42,PANC,KORD,5/5/2020
ASA525,,ab8cda,KLAX,KSEA,5/5/2020
ASA66,,a80162,PANC,KSEA,5/5/2020
UPS77,,a7dba2,PANC,KSDF,5/5/2020
RPA3472,,aa03a2,KORD,KPHL,5/5/2020
AAL139,,acaec8,KSFO,KDFW,5/5/2020
AAL9610,,adacfd,KDFW,KLAS,5/5/2020
AAL1015,,a05776,KDCA,KORD,5/5/2020
ASA104,,a5b764,PANC,KSEA,5/5/2020
RPA4318,,a04aa9,KDCA,KBOS,5/5/2020
SKW3456,,a129b0,KLAX,KSJC,5/5/2020
AAL2276,,ab1fbb,KIAH,KDFW,5/5/2020
ASA596,,a2ebbd,KSEA,KLAS,5/5/2020
ASA26,,a85999,KSEA,KORD,5/5/2020
AAL2733,,a722b1,KLAX,KDFW,5/5/2020
AAL766,,a791c0,KORD,KPHL,5/5/2020
DAL31,,a42ee9,KATL,KDFW,5/5/2020
ASA405,,acd299,KSEA,KSFO,5/5/2020
SWA417,,aa7685,KATL,KPHL,5/5/2020
AAL1986,,a3f500,KDFW,KPDX,5/6/2020
UAL341,,a59b5e,KORD,KDEN,5/6/2020
SWA540,,a31533,KPHX,KDEN,5/6/2020
DAL992,,a449af,KATL,KSFO,5/6/2020
AAL1766,,a06a09,KPHX,KDFW,5/6/2020
QXE2209,,a851c3,KSFO,KSEA,5/6/2020
RPA5646,,a1d0a3,KDTW,KSDF,5/6/2020
UAL2289,,aa7e56,KIAH,KORD,5/6/2020
ASA1207,,a2e806,KSEA,KPDX,5/6/2020
AAL1771,,a657bf,KDFW,KLAS,5/6/2020
DAL1237,,ab678e,KDTW,KBOS,5/6/2020
ASA324,,a74e7a,KSEA,KSJC,5/6/2020
EDV4892,,ac7c67,KDTW,KORD,5/6/2020
EDV4899,,acba30,KDTW,KJFK,5/6/2020
UAL1853,,a5954e,KIAH,KSFO,5/6/2020
SKW3311,,a13c43,KLAX,KSFO,5/6/2020
UAL1994,,aaeb0e,KSFO,KORD,5/6/2020
AAL2179,,adb3cb,KDFW,KORD,5/6/2020
UAL2100,,a57f04,KIAH,KFLL,5/6/2020
ASH6021,,ac5312,KIAH,KDFW,5/6/2020
SWA1551,,abc3ec,KSFO,KLAS,5/6/2020
SWA186,,a508c5,KLAX,KLAS,5/6/2020
AAL2679,,aa79f6,KDCA,KORD,5/6/2020
DAL401,,a01b5c,KSFO,KSEA,5/6/2020
SKW5382,,a07cd8,KSFO,KLAS,5/6/2020
SKW5404,,a1bee0,KSFO,KPDX,5/6/2020
QXE2940,,a88467,KPHX,KSEA,5/6/2020
JBU1117,,a72b6b,KBOS,KJFK,5/6/2020
UPS611,,a5b923,KORD,KPHL,5/6/2020
UPS601,,a2badf,KORD,KSDF,5/6/2020
SKW5408,,a0e220,KSFO,KSEA,5/6/2020
AAL1271,,aa7dad,KIAH,KDFW,5/6/2020
DAL496,,a36f7e,KATL,KBOS,5/6/2020
SWA1079,,a59f53,KSEA,KSJC,5/6/2020
DAL952,,a996e1,KATL,KSDF,5/6/2020
AAL630,,ad4fe1,KPHX,KORD,5/6/2020
AAL574,,ab6ea5,KLAX,KDFW,5/6/2020
ASH5939,,a385be,KDFW,KSDF,5/6/2020
DAL1846,,ad92d7,KATL,KPHL,5/6/2020
AAL2506,,acae2e,KORD,KPHL,5/6/2020
UPS1305,,a2c604,KATL,KSDF,5/6/2020
AAL1294,,a1515b,KDFW,KORD,5/6/2020
SKW3608,,a2a823,KSEA,KSJC,5/6/2020
DAL690,,a3e9b2,KSEA,KLAS,5/6/2020
SWA590,,abf3b8,KPHX,KSFO,5/6/2020
UPS855,,a0f735,KPHX,KSDF,5/6/2020
UPS751,,a757a7,KDFW,KSDF,5/6/2020
UPS1013,,a36a10,KBOS,KSDF,5/6/2020
QXE2912,,a8268d,KLAX,KPDX,5/6/2020
DAL1010,,a4200d,KLAX,KPDX,5/6/2020
UPS1017,,a07d01,KBOS,KPHL,5/6/2020
DAL1699,,a02681,KSEA,KSFO,5/6/2020
DAL1836,,a491f1,KLAX,KSEA,5/6/2020
DAL712,,a3c9a1,KLAX,KSFO,5/6/2020
CAO1049,,780bb7,PANC,KJFK,5/6/2020
AAL1797,,abafff,KDFW,KLAS,5/6/2020
UPS1481,,a2f74a,KDTW,KSDF,5/6/2020
SWA1083,,ab62d3,KPHX,KSJC,5/6/2020
UPS765,,a25d05,KDFW,KSDF,5/6/2020
SWA425,,ab5ade,KPHX,KLAS,5/6/2020
UPS1483,,a50c4b,KDTW,KPHL,5/6/2020
UPS1307,,a4080c,KATL,KPHL,5/6/2020
UPS4859,,a348a1,KPHX,KSDF,5/6/2020
UPS1301,,a11136,KATL,KDFW,5/6/2020
UPS607,,a08826,KORD,KDFW,5/6/2020
UPS775,,a4b996,KIAH,KDFW,5/6/2020
UPS609,,a05cf0,KORD,KPHL,5/6/2020
UPS1303,,a2d739,KATL,KSDF,5/6/2020
UPS771,,a2cfcb,KIAH,KSDF,5/6/2020
UPS613,,a37020,KORD,KSDF,5/6/2020
UPS857,,a080b8,KPHX,KSDF,5/6/2020
SKW3556,,a2cfa2,KLAX,KLAS,5/6/2020
AAL2394,,a0a7a0,KDFW,KSEA,5/6/2020
UPS605,,a0c5ef,KORD,KSDF,5/6/2020
SKW4123,,a2e9a3,KLAX,KSJC,5/6/2020
AAL446,,a6c4d7,KDFW,KSFO,5/6/2020
SKW3622,,a2fe8f,KSEA,KPDX,5/6/2020
UPS767,,a2feb8,KDFW,KSDF,5/6/2020
UPS793,,a0cfb6,KDFW,KSDF,5/6/2020
CAL5322,,89911f,PANC,KJFK,5/6/2020
NCA196,,847183,PANC,KORD,5/6/2020
UPS9898,,a4e115,KDFW,KSDF,5/6/2020
CAL5230,,899102,PANC,KORD,5/6/2020
ASA7096,,a8304f,PANC,KSEA,5/6/2020
AAL2455,,acdf9a,KLAX,KBOS,5/6/2020
JBU602,,a8913b,KPHX,KBOS,5/6/2020
AAR286,,71bc17,KLAX,KSFO,5/6/2020
GTI538,,a6329d,PANC,KORD,5/6/2020
AAL296,,ada521,KLAX,KORD,5/6/2020
KAL214,,71be29,KLAX,KSFO,5/6/2020
GTI2428,,a5fc42,KORD,KDFW,5/6/2020
FDX9745,,a82952,PANC,KDFW,5/6/2020
UAL1511,,aae757,KLAX,KORD,5/6/2020
UAL2220,,a31961,KSFO,KORD,5/6/2020
CSN437,,7807bb,PANC,KORD,5/6/2020
UPS608,,a59f22,KDFW,KORD,5/6/2020
CAO1055,,780c5d,PANC,KORD,5/6/2020
UPS804,,a11136,KDFW,KDEN,5/6/2020
UPS91,,a3d1b1,PANC,KSDF,5/6/2020
SOO7680,,aa8499,PANC,KJFK,5/6/2020
CPA2094,,780a3d,PANC,KORD,5/6/2020
EVA662,,899124,PANC,KORD,5/6/2020
ASA114,,a5fef4,PANC,KSEA,5/6/2020
JBU917,,a654cb,KBOS,KJFK,5/6/2020
UPS9810,,a06f83,KBOS,KORD,5/6/2020
AAL328,,acd1f6,KORD,KDFW,5/6/2020
UPS9651,,a2594e,KATL,KSDF,5/6/2020
RPA3405,,a86e35,KBOS,KORD,5/6/2020
UPS2997,,a2b371,PANC,KSDF,5/6/2020
UPS2019,,a05cf0,KBOS,KDFW,5/6/2020
CKK227,,780630,PANC,KORD,5/6/2020
KAL9287,,71c046,PANC,KORD,5/6/2020
SWA1184,,a5468e,KDCA,KFLL,5/6/2020
UAL1584,,a224fa,KIAH,KORD,5/6/2020
UAL1825,,ab6cb0,KDCA,KORD,5/6/2020
RPA3511,,a9b4a4,KATL,KORD,5/6/2020
JBU215,,a6587b,KBOS,KDFW,5/6/2020
AAL2304,,aafd17,KDCA,KORD,5/6/2020
SKW5958,,a10231,KDTW,KORD,5/6/2020
AAL2551,,a336e3,KIAH,KDFW,5/6/2020
UPS2855,,a3ca43,KPHX,KSDF,5/6/2020
UPS9716,,a57b5a,KIAH,KSDF,5/6/2020
AJT1917,,a9fdc5,KLAX,KSEA,5/6/2020
UPS2013,,a3778e,KBOS,KPHL,5/6/2020
AAL1854,,ac7f41,KORD,KPHL,5/6/2020
AAL919,,a3cd7d,KDFW,KDFW,5/6/2020
CKS1920,,aa4932,KLAX,KSFO,5/6/2020
ASH5860,,ad2833,KDFW,KSDF,5/6/2020
DAL521,,a057c7,KORD,KSEA,5/6/2020
UAL2166,,abb089,KORD,KSFO,5/6/2020
JBU169,,adf128,KBOS,KFLL,5/6/2020
EDV4895,,a3c259,KDTW,KORD,5/6/2020
DAL1130,,a438b0,KATL,KJFK,5/6/2020
UPS2771,,a0dadb,KIAH,KSDF,5/6/2020
DAL1243,,a008c5,KATL,KDFW,5/6/2020
ASA1011,,a85999,KORD,KSEA,5/6/2020
DAL1060,,a42b32,KDTW,KFLL,5/6/2020
DAL404,,a04e00,KDTW,KDFW,5/6/2020
DAL745,,a4794e,KDTW,KSFO,5/6/2020
DAL1492,,a3c8cb,KDTW,KBOS,5/6/2020
DAL1038,,a449f1,KATL,KSFO,5/6/2020
ASA7005,,a828e1,PANC,KSEA,5/6/2020
DAL857,,a32acf,KATL,KBOS,5/6/2020
DAL320,,ab2b23,KATL,KSEA,5/6/2020
DAL1108,,abc1bc,KDTW,KSEA,5/6/2020
JBU466,,aded77,KBOS,KBOS,5/6/2020
AAL1096,,ad049a,KDFW,KSFO,5/6/2020
SWA1415,,a235b7,KATL,KLAS,5/6/2020
UPS2773,,a34291,KIAH,KSDF,5/6/2020
UPS2785,,a777b8,KDFW,KSDF,5/6/2020
EDV4926,,acba30,KBOS,KJFK,5/6/2020
AAL1667,,a0a7a0,KSEA,KDFW,5/6/2020
ASA80,,a2adf4,PANC,KSEA,5/6/2020
RPA4315,,a5106e,KDCA,KBOS,5/6/2020
ASH5809,,ad40d6,KDFW,KDFW,5/6/2020
ENY3552,,a1ed5f,KDFW,KDFW,5/6/2020
ASH5776,,ac9121,KDFW,KDFW,5/6/2020
UPS2463,,a0645e,KPHX,KSDF,5/6/2020
UPS5501,,a05582,KORD,KSDF,5/6/2020
AAL2730,,acdf9a,KBOS,KDFW,5/6/2020
SWA686,,a5050e,KLAX,KSJC,5/6/2020
DAL840,,a44e1c,PANC,KSEA,5/6/2020
ENY4172,,ab384e,KDFW,KDFW,5/6/2020
SWA1243,,abf3b8,KSFO,KLAS,5/6/2020
AAL1316,,adc8e7,KDFW,KPDX,5/6/2020
AAL1769,,ad6ff2,KLAX,KORD,5/6/2020
DAL348,,ad3c27,KATL,KSDF,5/6/2020
DAL1436,,a0d1f3,KLAX,KJFK,5/6/2020
UAL1448,,ab6542,KLAX,KDEN,5/6/2020
ASA925,,a61797,KPHX,KSEA,5/6/2020
SWA644,,aa963e,KLAX,KLAS,5/6/2020
AAL2778,,ad35e0,KATL,KDFW,5/6/2020
AAL1079,,a722b1,KDFW,KSEA,5/6/2020
ASA1353,,a411df,KLAX,KSEA,5/6/2020
UAL1068,,a611db,KIAH,KLAS,5/6/2020
SKW5594,,a10d56,KORD,KDFW,5/6/2020
JBU590,,a15052,KDCA,KBOS,5/6/2020
SKW5349,,a0e220,KSEA,KSFO,5/6/2020
SWA757,,abef98,KLAX,KDEN,5/6/2020
UAL722,,ac234f,KORD,KFLL,5/6/2020
UAL1419,,a31a2d,KIAH,KSFO,5/6/2020
AAL1113,,ace6e2,KDFW,KSJC,5/6/2020
DAL1391,,a3f120,KPHX,KSEA,5/6/2020
UAL2420,,aae757,KORD,KLAS,5/6/2020
UPS2751,,a757a7,KDFW,KSDF,5/6/2020
DAL1287,,a44570,KLAX,KSEA,5/6/2020
RPA3475,,aa0ec7,KORD,KPHL,5/6/2020
UAL2426,,a24c77,KIAH,KBOS,5/6/2020
ASH5920,,acc267,KDFW,KDFW,5/6/2020
ASH6046,,abb534,KIAH,KDFW,5/6/2020
ASA273,,a30f85,KBOS,KSEA,5/6/2020
AAL1033,,abedc8,KDCA,KORD,5/6/2020
RPA3452,,a86e35,KORD,KBOS,5/6/2020
UAL216,,a5b55f,KIAH,KORD,5/6/2020
ABX904,,aa218d,KSEA,KPDX,5/6/2020
ASA1098,,a2dce1,PANC,KSEA,5/6/2020
UAL339,,ab5a1d,KPHX,KDEN,5/6/2020
ASA1201,,a2e806,KSEA,KPDX,5/6/2020
AAL2904,,a6c4d7,KSFO,KDFW,5/6/2020
SWA1073,,ab627c,KPHX,KDEN,5/6/2020
QXE2337,,a822d6,KSEA,KSFO,5/6/2020
AAL1799,,a40027,KLAX,KPHL,5/6/2020
DAL809,,a05f31,KSFO,KSEA,5/6/2020
SKW5285,,a06435,KLAX,KSFO,5/6/2020
AAL9657,,aaee3b,KDTW,KORD,5/6/2020
SKW3951,,a2cfa2,KLAX,KSJC,5/6/2020
DAL1402,,a4795a,KATL,KLAS,5/6/2020
AAL1460,,a101c3,KDFW,KPDX,5/6/2020
ASA22,,ab8cda,KSEA,KORD,5/6/2020
ASA1459,,acd299,KSFO,KSEA,5/6/2020
DAL800,,a062ec,KSEA,KSFO,5/6/2020
SKW3570,,a29337,KSEA,KSJC,5/6/2020
AAL2352,,adb014,KDFW,KORD,5/6/2020
DAL1694,,a3c9a1,KLAX,KDFW,5/6/2020
AAL1401,,ada6ed,KDFW,KLAS,5/6/2020
ASA703,,a54aae,KLAX,KSEA,5/6/2020
JBU1214,,a6587b,KDFW,KBOS,5/6/2020
AAL1114,,ad8935,KPHX,KDFW,5/6/2020
SKW3622,,a2e9a3,KLAX,KLAS,5/6/2020
SWA457,,abaafe,KSFO,KLAS,5/6/2020
SWA1378,,abdd09,KSEA,KSJC,5/6/2020
AAL152,,ad63a1,KSFO,KDFW,5/6/2020
AAL2095,,ac02b4,KORD,KPHL,5/6/2020
SWA4405,,abd57e,KPHX,KSEA,5/6/2020
ASA713,,a5a888,KDFW,KSEA,5/6/2020
UAL202,,a553ce,KBOS,KSFO,5/6/2020
DAL1462,,a01b5c,KSEA,KORD,5/6/2020
SKW3333,,a16d89,KLAX,KSFO,5/6/2020
JBU63,,ada5ee,KSEA,KPDX,5/6/2020
CPA3294,,780a29,PANC,KJFK,5/6/2020
UAL2362,,ac0e63,KLAX,KORD,5/6/2020
AAL2412,,a65b76,KDFW,KORD,5/6/2020
SWA1030,,a62c1a,KPHX,KLAS,5/6/2020
AAL2533,,abe65a,KDFW,KPHL,5/6/2020
EDV5129,,ac78b0,KDTW,KJFK,5/6/2020
CAL5226,,899107,PANC,KORD,5/6/2020
SKW5738,,a07cd8,KSFO,KSEA,5/6/2020
SKW5354,,a0baa1,KSFO,KLAS,5/6/2020
ASH9810,,ad2bea,KPHX,KDFW,5/6/2020
AAL1260,,abbb24,KSFO,KDFW,5/6/2020
DAL988,,a36ea8,KDTW,KBOS,5/6/2020
UAL1941,,abb089,KSFO,KORD,5/6/2020
UAL2267,,a55b3c,KSFO,KBOS,5/6/2020
UPS2020,,a0e9b7,KDFW,KPHL,5/6/2020
SKW3453,,a1600b,KSEA,KLAS,5/6/2020
SWA1444,,a27737,KLAX,KLAS,5/6/2020
DAL302,,a448fc,KSEA,KJFK,5/6/2020
KAP34,,a9205a,KBOS,KBOS,5/6/2020
AAL2754,,abedc8,KORD,KDFW,5/6/2020
DAL1587,,a44197,KLAX,KSEA,5/6/2020
ASA900,,a5bb1b,KSEA,KPDX,5/6/2020
AAL2354,,ac7a52,KLAX,KDFW,5/6/2020
RPA3412,,aa127e,KBOS,KORD,5/6/2020
UPS9880,,a3577d,KDFW,KSDF,5/6/2020
SKW3616,,a2d359,KSEA,KPDX,5/6/2020
AAL9605,,a66346,KDFW,KSFO,5/6/2020
AAL1027,,ab9b13,KDFW,KORD,5/6/2020
UAL2334,,a5adf1,KPHX,KORD,5/6/2020
DAL1109,,a3e9b2,KSEA,KLAS,5/6/2020
UAL1899,,a0bf90,KIAH,KORD,5/6/2020
AAL120,,ad945a,KSEA,KDFW,5/6/2020
AAL30,,ab1971,KDFW,KLAS,5/6/2020
DAL1019,,ad2af2,KATL,KORD,5/6/2020
JBU424,,adabfe,KLAX,KJFK,5/6/2020
QXE2866,,a84e0c,KSEA,KSFO,5/6/2020
SKW5893,,a1a63d,KDCA,KORD,5/6/2020
CAL5107,,899113,KLAX,KSFO,5/6/2020
ASA64,,a7f286,PANC,KSEA,5/6/2020
AAL9612,,ad8cec,KPHX,KLAS,5/6/2020
SKW5601,,a10d56,KDFW,KORD,5/6/2020
AAL1290,,adeddd,KIAH,KDFW,5/6/2020
RPA3562,,abc2e5,KATL,KORD,5/6/2020
ASA716,,a52e54,KSEA,KDFW,5/6/2020
AAL808,,adc17b,KDFW,KPHL,5/6/2020
UPS2978,,a2f13a,KDFW,KPDX,5/6/2020
QXE2138,,a8609f,KLAX,KSEA,5/6/2020
ASA426,,acda07,KSEA,KJFK,5/6/2020
GTI592,,a4dca4,PANC,KJFK,5/6/2020
AAL2579,,a3cd7d,KDFW,KBOS,5/6/2020
NKS840,,a69900,KSEA,KPDX,5/6/2020
NKS736,,a6b1a3,KLAX,KORD,5/6/2020
AAL937,,ac96be,KDCA,KDFW,5/6/2020
ANZ6084,,c8273f,KLAX,KORD,5/6/2020
QXE2270,,a82a44,KSFO,KSEA,5/6/2020
SKW5447,,a0abc5,KDTW,KORD,5/6/2020
SWA197,,aba9e7,KPHX,KLAS,5/6/2020
EDV4666,,acab54,KDTW,KPHL,5/6/2020
JBU488,,ada227,KLAX,KBOS,5/6/2020
UPS2954,,a35b34,KDFW,KSJC,5/6/2020
AAL1907,,ad6ff2,KORD,KDFW,5/6/2020
AAL1630,,adeca5,KATL,KDFW,5/6/2020
QXE2811,,a5537f,KSEA,KPDX,5/6/2020
SWA1152,,aaa5dc,KATL,KLAS,5/6/2020
UAL2729,,a3a086,KORD,KDFW,5/6/2020
DAL351,,a3dfeb,KLAX,KSFO,5/6/2020
SWA1734,,aa6fca,KPHX,KSJC,5/6/2020
RPA5674,,a1c57e,KBOS,KJFK,5/6/2020
SKW3440,,a16d89,KSFO,KLAS,5/6/2020
DAL818,,a448db,PANC,KSEA,5/6/2020
AAL1342,,a0b550,KDCA,KDFW,5/6/2020
NKS297,,a678ef,KDTW,KLAS,5/6/2020
AAL883,,ac9ff2,KPHX,KORD,5/6/2020
SWA1826,,abefdd,KLAX,KSFO,5/6/2020
SKW3623,,a2e9a3,KLAX,KLAS,5/6/2020
SKW5373,,a07cd8,KSEA,KSFO,5/6/2020
CKS815,,a4b151,PANC,KJFK,5/6/2020
DAL1135,,a90ea8,KATL,KJFK,5/6/2020
DAL887,,a44502,KATL,KPDX,5/6/2020
NCA134,,846def,PANC,KORD,5/6/2020
GTI7168,,a4bc76,PANC,KDFW,5/6/2020
DAL779,,ac85ce,KATL,KSEA,5/6/2020
SWA1312,,a6049b,KLAX,KLAS,5/6/2020
SKW5318,,a0fe7a,KPHX,KSFO,5/6/2020
SKW5282,,a06435,KLAX,KSFO,5/6/2020
DAL1608,,acd486,KATL,KORD,5/6/2020
ENY9806,,ad11eb,KDFW,KORD,5/6/2020
AAL1359,,adb0b4,KORD,KPHL,5/6/2020
AAL2009,,add66d,KDFW,KSEA,5/6/2020
JBU464,,ada5ee,KSEA,KJFK,5/6/2020
SWA2259,,a214b3,KLAX,KSJC,5/6/2020
AAL1463,,add2b6,KDFW,KORD,5/6/2020
SWA2093,,a22839,KSEA,KLAS,5/6/2020
ASA51,,ab8cda,KORD,KSEA,5/6/2020
AAL401,,a6fb32,KLAX,KORD,5/6/2020
DAL1092,,aca99c,KDTW,KSEA,5/6/2020
UPS127,,a35eeb,PANC,KSDF,5/6/2020
QXE2547,,a5424a,KSEA,KPDX,5/6/2020
AAL1175,,adf068,KDFW,KSFO,5/6/2020
AAL758,,acc76b,KPHX,KDFW,5/6/2020
AAL242,,adaee8,KATL,KDFW,5/6/2020
SWA393,,a55b7a,KPHX,KLAS,5/6/2020
UPS99,,a75b5e,PANC,KSDF,5/6/2020
KAL277,,71c044,PANC,KDFW,5/6/2020
KAL283,,71be24,PANC,KORD,5/6/2020
AAL1830,,ac97e4,KDFW,KLAS,5/6/2020
AAL187,,a0de99,KLAX,KPHL,5/6/2020
QXE2165,,a83f30,KPHX,KSEA,5/6/2020
DAL1262,,a3f120,KPHX,KSEA,5/6/2020
RPA3600,,a85d00,KORD,KSDF,5/6/2020
UPS61,,a7ff6a,PANC,KSDF,5/6/2020
UAL1400,,ab8cc1,KORD,KDFW,5/6/2020
AAL2288,,a0d561,KDCA,KDFW,5/6/2020
RPA3426,,a87d11,KORD,KBOS,5/6/2020
UPS63,,a7df59,PANC,KSDF,5/6/2020
AAL147,,aaed0d,KLAX,KDFW,5/6/2020
ASA1205,,a5fef4,KSEA,KPDX,5/6/2020
AAL139,,a695ea,KSFO,KDFW,5/6/2020
UPS77,,a80321,PANC,KSDF,5/6/2020
RPA3472,,a9d4b5,KORD,KPHL,5/6/2020
AAL478,,acced9,KPHX,KPHL,5/6/2020
UAL257,,a31961,KORD,KSFO,5/6/2020
UPS67,,a2734f,PANC,KSDF,5/6/2020
RPA4318,,a04aa9,KDCA,KBOS,5/6/2020
SKW3456,,a174f7,KLAX,KSJC,5/6/2020
ASA26,,ab9091,KSEA,KORD,5/6/2020
AAL766,,a1515b,KORD,KPHL,5/6/2020
SWA417,,a1bb83,KATL,KPHL,5/6/2020
DAL31,,a3d87d,KATL,KDFW,5/6/2020
ASA596,,a30460,KSEA,KLAS,5/6/2020
AAL1986,,ad3fd9,KDFW,KPDX,5/6/2020
ASA405,,acc3bd,KSEA,KSFO,5/6/2020
AAL1430,,a07b3e,KDFW,KSFO,5/7/2020
DAL992,,a448ba,KATL,KSFO,5/7/2020
QXE2209,,a822d6,KSFO,KSEA,5/7/2020
RPA5646,,a1a1b6,KDTW,KSDF,5/7/2020
AAL1766,,a7668a,KPHX,KDFW,5/7/2020
UAL2289,,aa56b6,KIAH,KORD,5/7/2020
AAR248,,71bc15,PANC,KORD,5/7/2020
AAL364,,a34209,KDFW,KSJC,5/7/2020
ASA1207,,a2228b,KSEA,KPDX,5/7/2020
AAL52,,a15c80,KATL,KDFW,5/7/2020
AAL1771,,ab1203,KDFW,KLAS,5/7/2020
EDV4892,,a3a9b6,KDTW,KORD,5/7/2020
EDV4899,,acab54,KDTW,KJFK,5/7/2020
DAL1237,,ab2b23,KDTW,KBOS,5/7/2020
SKW3311,,a1460a,KLAX,KSFO,5/7/2020
UAL2100,,aae757,KIAH,KFLL,5/7/2020
ASA324,,a5dee3,KSEA,KSJC,5/7/2020
ASH6021,,ac2bb9,KIAH,KDFW,5/7/2020
UAL1853,,ab6cb0,KIAH,KSFO,5/7/2020
UAL1994,,a553ce,KSFO,KORD,5/7/2020
DAL401,,a062ec,KSFO,KSEA,5/7/2020
